id,lastCrawl,lat,lng,name,crawlingEnabled,seedUrl
155,1630488222650,50.91847225,13.3406080654747,Freiberg TUBergAk,0,http://www.tu-freiberg.de
156,1630488222650,47.998454,7.8487171,Freiburg U,0,http://www.uni-freiburg.de
157,1630488222650,47.9811041,7.8926286,Freiburg PH,0,http://www.ph-freiburg.de
158,1630488222650,48.00378435,7.85772117616266,Freiburg KathHS,0,http://www.kh-freiburg.de
159,1630488222650,47.99754755,7.80387950296163,Freiburg EvHS,0,http://www.eh-freiburg.de
160,1630488222650,47.9905283,7.8544886,Freiburg HfM,1,http://www.mh-freiburg.de
161,1630488222650,52.2102381,11.9833109,Friedensau ThH,1,http://www.ThH-Friedensau.de
162,1630488222650,50.5569119,9.6735042,Fulda H,0,http://www.hs-fulda.de
163,1630488222650,50.55462905,9.67097833059536,Fulda ThFak,0,http://www.thf-fulda.de
164,1630488222650,48.05141765,8.20772792330623,Furtwangen H,1,http://www.hs-furtwangen.de
165,1630488222650,51.5741487,7.02597404132636,Westfälische H,0,http://www.w-hs.de
166,1630488222650,50.580219,8.6775029,Giessen U,0,http://www.uni-giessen.de
167,1630488222650,50.5870824,8.6835304,Mittelhessen THM,0,http://www.thm.de
168,1630488222650,51.53410245,9.93783994139372,Göttingen U,0,http://www.uni-goettingen.de
169,1630488222650,54.0949935,13.374671,Greifswald U,0,http://www.uni-greifswald.de
170,1630488222650,51.37717925,7.49201624321701,Hagen FernU,0,http://www.fernuni-hagen.de
171,1630488222650,51.4867452,11.9684435,Halle-Wittenberg U,0,http://www.uni-halle.de
172,1630488222650,51.4906101,11.9573148,Halle KuH,0,http://www.burg-halle.de
173,1630488222650,51.4847061,11.9665287303434,Halle HfKiM,0,http://www.ehk-halle.de
174,1630488222650,53.5641004,9.9949789712027,Hamburg U,0,http://www.uni-hamburg.de
175,1630488222650,53.4638037,9.9698552,Hamburg-Harburg TU,0,http://www.tuhh.de/
176,1630488222650,53.5687685,10.1112169891135,Hamburg UBw,0,http://www.hsu-hh.de
177,1630488222650,53.55651955,10.0230367616241,Hamburg HAW,0,http://www.haw-hamburg.de
178,1630488222650,53.5549074,10.0715814,Hamburg EvH,0,http://www.ev-hochschule-hh.de
179,1630488222650,53.5671836,10.0315422,Hamburg HfBK,0,http://www.hfbk-hamburg.de
180,1630488222650,53.5706104,9.99895459831161,Hamburg HfM,0,http://www.hfmt-hamburg.de
182,1630488222650,52.38359095,9.8043497513613,Hannover MedH,0,http://www.mh-hannover.de
183,1630488222650,52.35446355,9.79792687016508,Hannover TiHo,0,http://www.tiho-hannover.de
184,1630488222650,52.3822104,9.7171476,Hannover U,0,http://www.uni-hannover.de
185,1630488222650,52.3211682,9.8148747,Hannover H,0,http://www.hs-hannover.de
187,1630488222650,52.37757765,9.75394449744094,Hannover HfMTM,0,http://www.hmtm-hannover.de
188,1630488222650,51.82595125,10.7614382252887,Harz H,0,http://www.hs-harz.de
189,1630488222650,49.4096558,8.70814155650774,Heidelberg U,1,http://www.uni-heidelberg.de
190,1630488222650,49.4201292,8.68443495788854,Heidelberg PH,0,http://www.ph-heidelberg.de
191,1630488222650,49.41001125,8.70161374971395,Heidelberg HfJS,0,http://www.hfjs.eu
